"pair_key","target_pair","method","method_key","source_seed","within_seed_rank","compound_id","canonical_smiles","predicted_target_1","predicted_target_2","min_predicted_activity","mean_predicted_activity","qed","sa","logp","source_file","BRD4","EGFR","PARP1","VEGFR2","target_1_vina","target_2_vina","dual_worst_vina","dual_mean_vina","dual_pass","nearest_train_similarity","average_novelty_1_minus_tanimoto","exact_training_structure_novel"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","1","DRX_AS46_01","COc1ccc(Cl)cc1C(=O)Nc1nccc2c1ncn2C1CC1","7.587777416433307","7.411011384666659","7.411011384666659","7.499394400549983","0.7848609901989013","2.315648641094091","3.680500000000002","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-8.8","-7.3","-8.8","-7.3","-8.05","True","0.5172413793103449","0.48275862068965514","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","2","DRX_AS46_02","Cc1ccsc1CNC(=O)NCc1ccnc(OC(C)(C)C)c1","7.581516348833314","7.3302097419666685","7.3302097419666685","7.455863045399991","0.8780937697759731","2.4960683787430646","3.6282200000000016","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-8.4","-7.3","-8.4","-7.3","-7.85","True","0.78","0.21999999999999997","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","3","DRX_AS46_03","CCCN1CCN(C(=O)c2nc(-c3ccco3)n(-c3cccc(F)c3)n2)CC1","7.082375344999995","7.051235514000014","7.051235514000014","7.066805429500004","0.6777836820751814","2.400166519021637","2.834200000000001","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.8","","-9.4","-7.8","-9.4","-7.8","-8.6","True","0.5625","0.4375","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","4","DRX_AS46_04","CCCNC(=O)C(C)Sc1nncc2ccccc12","7.02325300266667","7.305089328000017","7.02325300266667","7.164171165333343","0.8523009162238262","2.659959706751568","2.6366000000000005","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-7.5","-7.1","-7.5","-7.1","-7.3","True","0.673469387755102","0.326530612244898","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","5","DRX_AS46_05","CC(C)c1ccc(NC(=O)N2CCC(Cn3ccnn3)CC2)cc1Cl","7.121016010307136","6.964008143000006","6.964008143000006","7.042512076653571","0.8947410280876614","2.468061420358657","3.999000000000003","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.7","","-8.8","-7.7","-8.8","-7.7","-8.25","True","0.6507936507936508","0.3492063492063492","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","6","DRX_AS46_06","CC(C)c1cccc(NC(=O)CNC(=O)c2cc(Cl)ccn2)c1","6.957002594023805","7.287611442383339","6.957002594023805","7.122307018203572","0.8832446341218462","1.956064051819988","3.226900000000001","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-9.4","-7.6","-9.4","-7.6","-8.5","True","0.7450980392156863","0.2549019607843137","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","7","DRX_AS46_07","CC(C)Oc1ccc(C#N)cc1NC(=O)c1c[nH]c(=O)cn1","7.268188687999983","6.9242043036666505","6.9242043036666505","7.096196495833317","0.8924165231493782","2.462693092369607","1.6810799999999997","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-7.5","-7.1","-7.5","-7.1","-7.3","True","0.6607142857142857","0.3392857142857143","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","8","DRX_AS46_08","CCOC(=O)c1cc2occc2nc1-c1ccc(S(C)(=O)=O)cc1","6.982512094833336","6.922162091666675","6.922162091666675","6.952337093250005","0.6754926742836886","2.2930702322334167","3.075000000000002","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-7.1","-7.2","-7.1","-7.1","-7.15","True","0.5454545454545454","0.4545454545454546","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","9","DRX_AS46_09","Cc1cc(S(C)(=O)=O)ccc1-c1csc(Nc2ccccn2)n1","7.169755238166691","6.914630665999979","6.914630665999979","7.042192952083335","0.7811025275919447","2.2125002463466146","3.6606200000000015","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-8.0","","-8.6","-8.0","-8.6","-8.0","-8.3","True","0.6226415094339622","0.37735849056603776","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","46","10","DRX_AS46_10","CC(C)n1cc(NC(=O)Nc2ccc(F)c(Cl)c2)cn1","6.914140237607138","7.203128706380975","6.914140237607138","7.058634471994056","0.9021715166395878","2.132002788398431","3.9005000000000014","results/baselines/drugex_v2/formal_10240_seed46/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.9","","-8.6","-6.9","-8.6","-6.9","-7.75","False","0.62","0.38","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","1","DRX_AS47_01","CC(C)c1ccsc1C(=O)Nc1ccnc(S(N)(=O)=O)c1","7.11940292420714","7.468955043800012","7.11940292420714","7.294178984003576","0.8988690173698973","2.5931998957358147","2.1662","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-8.8","-7.1","-8.8","-7.1","-7.95","True","0.6938775510204082","0.30612244897959184","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","2","DRX_AS47_02","COc1cc(C)ccc1Nc1nccc(CCNC(=O)C2CC2)n1","7.126650700999997","7.0925654082000245","7.0925654082000245","7.109608054600011","0.8177748769761258","2.142223527971918","2.60592","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.8","-7.2","-8.8","-7.2","-8.0","True","0.5964912280701754","0.4035087719298246","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","3","DRX_AS47_03","COc1ccccc1Nc1ncccc1C(=O)NCc1ccccn1","6.971739747016677","6.974968344000012","6.971739747016677","6.973354045508344","0.7240409557323532","1.9563007619932904","3.158800000000001","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.9","","-8.7","-7.9","-8.7","-7.9","-8.3","True","0.7735849056603774","0.2264150943396226","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","4","DRX_AS47_04","Cn1cnc(CNC(=O)Nc2ccc(Cl)c(NC(=O)C3CC3)c2)n1","6.955824072333338","7.029007323999994","6.955824072333338","6.992415698166666","0.7700733272346905","2.391534985390708","2.1387","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.8","-7.2","-8.8","-7.2","-8.0","True","0.7547169811320755","0.24528301886792447","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","5","DRX_AS47_05","COC(=O)Cn1c(CC(F)(F)F)nc2cc(F)ccc21","7.206238741199992","6.921758916199986","6.921758916199986","7.063998828699988","0.6440060218189176","2.336728615904258","2.4532000000000007","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.7","","-6.5","-6.7","-6.5","-6.5","-6.6","False","1.0","0.0","False"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","6","DRX_AS47_06","Cn1c(Cn2ncc3ccccc3c2=O)cc(=O)n(C)c1=O","6.885127303999986","6.996804917000014","6.885127303999986","6.9409661105","0.658481890346504","2.367869637136316","-0.1578000000000001","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.5","","-8.3","-7.5","-8.3","-7.5","-7.9","True","1.0","0.0","False"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","7","DRX_AS47_07","COC(=O)CCCC(=O)N1CCN(C(C)c2cccnc2)CC1","7.454244882833316","6.884282132000009","6.884282132000009","7.169263507416662","0.7458623058674726","2.5933813054316524","1.6300999999999997","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.8","","-7.8","-6.8","-7.8","-6.8","-7.3","False","0.7692307692307693","0.23076923076923073","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","8","DRX_AS47_08","COc1ccc(NC(=O)NCc2ncn(C)n2)cc1C(F)(F)F","7.009364420666681","6.870331795899982","6.870331795899982","6.939848108283331","0.9006346572059661","2.5012628498969107","2.1642","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.8","","-8.6","-6.8","-8.6","-6.8","-7.699999999999999","False","0.7692307692307693","0.23076923076923073","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","9","DRX_AS47_09","Clc1ccc(CNc2nncc3ccccc23)c(Cl)c1","6.8687889675000005","7.925054440000014","6.8687889675000005","7.396921703750007","0.7711666718969721","2.0824258749670346","4.548700000000001","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-8.1","","-9.7","-8.1","-9.7","-8.1","-8.899999999999999","True","0.5102040816326531","0.4897959183673469","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","47","10","DRX_AS47_10","CC(c1ccccc1)S(=O)(=O)c1ccc2ncccc2c1","6.8681404008690405","6.950348326000007","6.8681404008690405","6.909244363434524","0.739035893300616","2.497418999043836","3.769700000000002","results/baselines/drugex_v2/formal_10240_seed47/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-8.0","","-9.3","-8.0","-9.3","-8.0","-8.65","True","0.5490196078431373","0.4509803921568627","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","1","DRX_AS48_01","CCOC(=O)C(C)NS(=O)(=O)c1cccc2cnccc12","6.972044297133345","7.084300773000025","6.972044297133345","7.028172535066685","0.8453271521632768","2.582687274905904","1.4647","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-7.7","-7.2","-7.7","-7.2","-7.45","True","0.7058823529411765","0.2941176470588235","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","2","DRX_AS48_02","CCc1nc(Nc2nc3ccccc3o2)ncc1C(=O)OC","6.961173142250007","7.034049224000013","6.961173142250007","6.997611183125009","0.7403786975006765","2.3863892912526907","2.710400000000001","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.5","","-8.8","-7.5","-8.8","-7.5","-8.15","True","0.6727272727272727","0.32727272727272727","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","3","DRX_AS48_03","CC(C)(C)OC(=O)Nc1cc(CC(=O)N2CCCC2)cnn1","6.986631577833333","6.924103444","6.924103444","6.955367510916666","0.9228288759742844","2.399475185686125","1.9885","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.4","","-8.6","-7.4","-8.6","-7.4","-8.0","True","0.5","0.5","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","4","DRX_AS48_04","O=C(c1c[nH]c(=O)cn1)N1CCN(Cc2nnnn2C2CC2)CC1","7.19063401916665","6.917998028000007","6.917998028000007","7.054316023583328","0.7686473217212066","2.67318330566226","-0.9506999999999995","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-9.0","-7.3","-9.0","-7.3","-8.15","True","0.5964912280701754","0.4035087719298246","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","5","DRX_AS48_05","Cc1cccc(NC(=O)c2cccc3cnccc23)c1","6.90919261436665","7.582331162000007","6.90919261436665","7.245761888183329","0.7629621961121291","1.7265248139590756","3.7955200000000016","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-8.5","","-10.1","-8.5","-10.1","-8.5","-9.3","True","0.58","0.42000000000000004","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","6","DRX_AS48_06","CC(C(=O)Nc1cccc2cnccc12)N1CCCC1=O","6.920222770833329","6.896559880000012","6.896559880000012","6.9083913254166704","0.9388189255377388","2.6126651528899902","2.1842","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.7","","-9.0","-7.7","-9.0","-7.7","-8.35","True","0.65","0.35","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","7","DRX_AS48_07","CC(OC(=O)CCn1cnc2sccc2c1=O)c1cccc(F)c1","6.991877961999991","6.8818041105","6.8818041105","6.936841036249996","0.6652537303484071","2.819912119253269","3.2916000000000016","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-9.0","-7.6","-9.0","-7.6","-8.3","True","0.75","0.25","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","8","DRX_AS48_08","CCC(NS(=O)(=O)c1ccc2c(ccn2C)c1)c1nccs1","6.866411179666668","6.948409417000005","6.866411179666668","6.907410298333336","0.7792051483873144","2.942968115451027","3.064400000000002","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.8","","-7.8","-6.8","-7.8","-6.8","-7.3","False","0.6111111111111112","0.38888888888888884","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","9","DRX_AS48_09","CC(NC(c1ccccc1)C(C)C)C(=O)NCc1cc[nH]n1","6.888408506083329","6.865158616750001","6.865158616750001","6.876783561416666","0.7351736934891198","3.3336185436224177","2.4013","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.9","-7.2","-8.9","-7.2","-8.05","True","0.6304347826086957","0.3695652173913043","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","48","10","DRX_AS48_10","CN(CCCc1cnn(C)c1)S(=O)(=O)c1cccc2cnccc12","6.856102743800002","7.057329648000015","6.856102743800002","6.956716195900008","0.6875232448116718","2.428397057383684","2.2216","results/baselines/drugex_v2/formal_10240_seed48/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.9","","-8.3","-6.9","-8.3","-6.9","-7.6000000000000005","False","0.660377358490566","0.339622641509434","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","1","DRX_AS49_01","Cc1cc(C)nc(N2CCC(CNC(=O)NCc3ccco3)CC2)n1","7.0296399790000015","7.1789286400000165","7.0296399790000015","7.104284309500009","0.8709064630842914","2.338112774638182","2.40224","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.7","","-8.9","-7.7","-8.9","-7.7","-8.3","True","0.6206896551724138","0.3793103448275862","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","2","DRX_AS49_02","COC(=O)c1ccc(C(C)Sc2nncs2)s1","7.396854240999989","7.023411699892864","7.023411699892864","7.210132970446427","0.6376998437290725","3.2854109989137603","3.2395000000000023","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-5.8","","-7.0","-5.8","-7.0","-5.8","-6.4","False","0.6","0.4","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","3","DRX_AS49_03","O=C(NCCc1nc2ccccc2s1)c1c[nH]c(=O)cn1","7.41152548173333","6.977501913000007","6.977501913000007","7.194513697366668","0.761114378612507","2.379256230772649","1.3521","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.2","","-8.8","-7.2","-8.8","-7.2","-8.0","True","0.6666666666666666","0.33333333333333337","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","4","DRX_AS49_04","Cc1cc(C)n(CC2CCCN2C(=O)c2cc(-c3ccco3)on2)n1","6.973826562000011","7.348243372533352","6.973826562000011","7.161034967266682","0.729331511595535","3.042406230172924","3.052740000000002","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-9.0","-7.6","-9.0","-7.6","-8.3","True","1.0","0.0","False"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","5","DRX_AS49_05","Cc1ccc(C(C)NS(=O)(=O)c2cccc3cnccc23)o1","6.972337189299999","6.98918051500002","6.972337189299999","6.980758852150009","0.8021617304558257","2.7433088102401086","3.175720000000001","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.6","","-8.7","-7.6","-8.7","-7.6","-8.149999999999999","True","1.0","0.0","False"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","6","DRX_AS49_06","Cc1cc(C)nc(C2CCN(C(=O)NC(C)Cc3ccco3)C2)n1","6.970752916000002","7.221720976250018","6.970752916000002","7.0962369461250105","0.9366309116940872","3.215395039031724","2.8165400000000016","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.0","","-7.4","-7.0","-7.4","-7.0","-7.2","True","0.6290322580645161","0.3709677419354839","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","7","DRX_AS49_07","COC(=O)CNC(=O)c1cccnc1Nc1cccc(C)c1","6.961049002249981","7.179542490000005","6.961049002249981","7.070295746124993","0.8258113515790655","1.9415414713306784","2.03642","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.1","","-8.7","-7.1","-8.7","-7.1","-7.8999999999999995","True","0.5862068965517241","0.4137931034482759","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","8","DRX_AS49_08","Brc1ccc2ncc(Nc3ccccn3)nc2c1","7.153039090666674","6.939377042749991","6.939377042749991","7.046208066708332","0.7864226288611571","2.173839228604397","3.5309000000000017","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-9.1","-7.3","-9.1","-7.3","-8.2","True","0.6216216216216216","0.3783783783783784","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","9","DRX_AS49_09","CNc1ccc(S(=O)(=O)NCCc2cnn(C)c2)cn1","6.931855868333325","6.925753874999996","6.925753874999996","6.92880487166666","0.8039252224552542","2.383335026160669","0.3777999999999992","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-6.6","","-7.4","-6.6","-7.4","-6.6","-7.0","False","0.6956521739130435","0.30434782608695654","True"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","49","10","DRX_AS49_10","Cc1cccc(Nc2ccc(S(=O)(=O)N3CCOCC3)cn2)n1","7.423062774666691","6.9244719609999965","6.9244719609999965","7.173767367833344","0.9130891975958316","2.233148863882924","1.5495199999999998","results/baselines/drugex_v2/formal_10240_seed49/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-8.1","","-8.6","-8.1","-8.6","-8.1","-8.35","True","1.0","0.0","False"
"pairA","EGFR/VEGFR2","DrugEx v2","drugex_v2","50","1","DRX_AS50_01","O=c1oc(-c2ccco2)nn1CC(O)c1cccc(F)c1","7.098638470199998","7.414368038000022","7.098638470199998","7.256503254100011","0.7940860600087936","2.8849128451976807","1.969","results/baselines/drugex_v2/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","","-7.3","","-9.2","-7.3","-9.2","-7.3","-8.25","True","1.0","0.0","False"
