compound_id,nearest_train_similarity,average_novelty_1_minus_tanimoto,exact_training_structure_novel
MLS_AS51_01,0.3636363636363636,0.6363636363636365,True
MLS_AS51_02,0.4677419354838709,0.5322580645161291,True
MLS_AS51_03,0.4736842105263157,0.5263157894736843,True
MLS_AS51_04,0.3220338983050847,0.6779661016949152,True
MLS_AS51_05,0.4305555555555556,0.5694444444444444,True
MLS_AS51_06,0.32857142857142857,0.6714285714285715,True
MLS_AS51_07,0.3230769230769231,0.676923076923077,True
MLS_AS51_08,0.44,0.56,True
MLS_AS51_09,0.5555555555555556,0.4444444444444444,True
MLS_AS51_10,0.56,0.43999999999999995,True
GPN_AS42_01,0.3896103896103896,0.6103896103896105,True
GPN_AS42_02,0.3648648648648648,0.6351351351351352,True
GPN_AS42_03,0.391304347826087,0.6086956521739131,True
GPN_AS42_04,0.3561643835616438,0.6438356164383562,True
GPN_AS42_05,0.4,0.6,True
GPN_AS42_06,0.3472222222222222,0.6527777777777778,True
GPN_AS42_07,0.373134328358209,0.6268656716417911,True
GPN_AS42_08,0.35526315789473684,0.6447368421052632,True
GPN_AS42_09,0.4142857142857143,0.5857142857142856,True
GPN_AS42_10,0.34285714285714286,0.6571428571428571,True
GPN_AS43_01,0.4520547945205479,0.547945205479452,True
GPN_AS43_02,0.5,0.5,True
GPN_AS43_03,0.4,0.6,True
GPN_AS43_04,0.4264705882352941,0.5735294117647058,True
GPN_AS43_05,0.41025641025641024,0.5897435897435898,True
GPN_AS43_06,0.582089552238806,0.417910447761194,True
GPN_AS43_07,0.5571428571428572,0.44285714285714284,True
GPN_AS43_08,0.4925373134328358,0.5074626865671642,True
GPN_AS43_09,0.5806451612903226,0.4193548387096774,True
GPN_AS43_10,0.46774193548387094,0.532258064516129,True
GPN_AS44_01,0.4117647058823529,0.5882352941176471,True
GPN_AS44_02,0.7058823529411765,0.2941176470588235,True
GPN_AS44_03,0.44,0.56,True
GPN_AS44_04,0.5735294117647058,0.42647058823529416,True
GPN_AS44_05,0.45454545454545453,0.5454545454545454,True
GPN_AS44_06,0.4117647058823529,0.5882352941176471,True
GPN_AS44_07,0.6865671641791045,0.31343283582089554,True
GPN_AS44_08,0.3902439024390244,0.6097560975609756,True
GPN_AS44_09,0.44871794871794873,0.5512820512820513,True
GPN_AS44_10,0.49295774647887325,0.5070422535211268,True
GPN_AS45_01,0.4193548387096774,0.5806451612903226,True
GPN_AS45_02,0.45,0.55,True
GPN_AS45_03,0.3222222222222222,0.6777777777777778,True
GPN_AS45_04,0.4461538461538462,0.5538461538461539,True
GPN_AS45_05,0.37037037037037035,0.6296296296296297,True
GPN_AS45_06,0.4153846153846154,0.5846153846153845,True
GPN_AS45_07,0.42105263157894735,0.5789473684210527,True
GPN_AS45_08,0.4426229508196721,0.5573770491803278,True
GPN_AS45_09,0.4153846153846154,0.5846153846153845,True
GPN_AS45_10,0.4117647058823529,0.5882352941176471,True
GPN_AS46_01,0.5806451612903226,0.4193548387096774,True
GPN_AS46_02,0.382716049382716,0.617283950617284,True
GPN_AS46_03,0.4411764705882353,0.5588235294117647,True
GPN_AS46_04,0.42028985507246375,0.5797101449275363,True
GPN_AS46_05,0.7,0.30000000000000004,True
GPN_AS46_06,0.45714285714285713,0.5428571428571429,True
GPN_AS46_07,0.45714285714285713,0.5428571428571429,True
GPN_AS46_08,0.41935483870967744,0.5806451612903225,True
GPN_AS46_09,0.603448275862069,0.39655172413793105,True
GPN_AS46_10,0.40625,0.59375,True
GPN_AS47_01,0.3209876543209876,0.6790123456790125,True
GPN_AS47_02,0.4310344827586206,0.5689655172413794,True
GPN_AS47_03,0.4464285714285714,0.5535714285714286,True
GPN_AS47_04,0.4807692307692308,0.5192307692307692,True
GPN_AS47_05,0.423728813559322,0.576271186440678,True
GPN_AS47_06,0.4098360655737705,0.5901639344262295,True
GPN_AS47_07,0.45454545454545453,0.5454545454545454,True
GPN_AS47_08,0.4107142857142857,0.5892857142857143,True
GPN_AS47_09,0.5254237288135594,0.47457627118644063,True
GPN_AS47_10,0.3333333333333333,0.6666666666666667,True
GPN_AS48_01,0.5245901639344263,0.47540983606557374,True
GPN_AS48_02,0.5,0.5,True
GPN_AS48_03,0.532258064516129,0.467741935483871,True
GPN_AS48_04,0.5,0.5,True
GPN_AS48_05,0.5,0.5,True
GPN_AS48_06,0.532258064516129,0.467741935483871,True
GPN_AS48_07,0.375,0.625,True
GPN_AS48_08,0.37333333333333335,0.6266666666666667,True
GPN_AS48_09,0.375,0.625,True
GPN_AS48_10,0.375,0.625,True
GPN_AS49_01,0.4745762711864407,0.5254237288135593,True
GPN_AS49_02,0.4927536231884058,0.5072463768115942,True
GPN_AS49_03,0.4210526315789473,0.5789473684210527,True
GPN_AS49_04,0.5294117647058824,0.47058823529411764,True
GPN_AS49_05,0.4927536231884058,0.5072463768115942,True
GPN_AS49_06,0.5283018867924528,0.4716981132075472,True
GPN_AS49_07,0.6551724137931034,0.3448275862068966,True
GPN_AS49_08,0.509090909090909,0.49090909090909096,True
GPN_AS49_09,0.4727272727272727,0.5272727272727273,True
GPN_AS49_10,0.5185185185185185,0.4814814814814815,True
GPN_AS50_01,0.3333333333333333,0.6666666666666667,True
GPN_AS50_02,0.3818181818181818,0.6181818181818182,True
GPN_AS50_03,0.373134328358209,0.6268656716417911,True
GPN_AS50_04,0.35384615384615387,0.6461538461538461,True
GPN_AS50_05,0.359375,0.640625,True
GPN_AS50_06,0.43859649122807015,0.5614035087719298,True
GPN_AS50_07,0.38333333333333336,0.6166666666666667,True
GPN_AS50_08,0.3611111111111111,0.6388888888888888,True
GPN_AS50_09,0.36507936507936506,0.6349206349206349,True
GPN_AS50_10,0.4057971014492754,0.5942028985507246,True
GPN_AS51_01,0.4677419354838709,0.5322580645161291,True
GPN_AS51_02,0.4769230769230769,0.5230769230769231,True
GPN_AS51_03,0.5555555555555556,0.4444444444444444,True
GPN_AS51_04,0.38461538461538464,0.6153846153846154,True
GPN_AS51_05,0.36363636363636365,0.6363636363636364,True
GPN_AS51_06,0.3770491803278688,0.6229508196721312,True
GPN_AS51_07,0.6122448979591837,0.3877551020408163,True
GPN_AS51_08,0.6923076923076923,0.3076923076923077,True
GPN_AS51_09,0.4025974025974026,0.5974025974025974,True
GPN_AS51_10,0.47761194029850745,0.5223880597014925,True
CLV_BS42_01,0.6041666666666666,0.39583333333333337,True
CLV_BS42_02,0.5873015873015873,0.4126984126984127,True
CLV_BS42_03,0.5740740740740741,0.42592592592592593,True
CLV_BS42_04,0.5151515151515151,0.48484848484848486,True
CLV_BS42_05,0.4153846153846154,0.5846153846153845,True
CLV_BS42_06,0.5283018867924528,0.4716981132075472,True
CLV_BS42_07,0.40298507462686567,0.5970149253731343,True
CLV_BS42_08,0.7321428571428571,0.2678571428571429,True
CLV_BS42_09,0.6666666666666666,0.33333333333333337,True
CLV_BS42_10,0.5151515151515151,0.48484848484848486,True
CLV_BS43_01,0.492063492063492,0.507936507936508,True
CLV_BS43_02,0.6551724137931034,0.3448275862068966,True
CLV_BS43_03,0.4833333333333333,0.5166666666666667,True
CLV_BS43_04,0.6349206349206349,0.3650793650793651,True
CLV_BS43_05,0.5161290322580645,0.4838709677419355,True
CLV_BS43_06,0.6140350877192983,0.38596491228070173,True
CLV_BS43_07,0.6551724137931034,0.3448275862068966,True
CLV_BS43_08,0.45588235294117646,0.5441176470588236,True
CLV_BS43_09,0.47619047619047616,0.5238095238095238,True
CLV_BS43_10,0.45614035087719296,0.543859649122807,True
CLV_BS44_01,0.3970588235294117,0.6029411764705883,True
CLV_BS44_02,0.7142857142857143,0.2857142857142857,True
CLV_BS44_03,0.6,0.4,True
CLV_BS44_04,0.75,0.25,True
CLV_BS44_05,0.6896551724137931,0.31034482758620685,True
CLV_BS44_06,0.6111111111111112,0.38888888888888884,True
CLV_BS44_07,0.5892857142857143,0.4107142857142857,True
CLV_BS44_08,0.4166666666666667,0.5833333333333333,True
CLV_BS44_09,0.4444444444444444,0.5555555555555556,True
CLV_BS44_10,0.609375,0.390625,True
CLV_BS45_01,0.492063492063492,0.507936507936508,True
CLV_BS45_02,0.631578947368421,0.368421052631579,True
CLV_BS45_03,0.5147058823529411,0.4852941176470589,True
CLV_BS45_04,0.4375,0.5625,True
CLV_BS45_05,0.5333333333333333,0.4666666666666667,True
CLV_BS45_06,0.46153846153846156,0.5384615384615384,True
CLV_BS45_07,0.5873015873015873,0.4126984126984127,True
CLV_BS45_08,0.65,0.35,True
CLV_BS45_09,0.421875,0.578125,True
CLV_BS45_10,0.5,0.5,True
CLV_BS46_01,0.423728813559322,0.576271186440678,True
CLV_BS46_02,0.75,0.25,True
CLV_BS46_03,0.625,0.375,True
CLV_BS46_04,0.4626865671641791,0.5373134328358209,True
CLV_BS46_05,0.7413793103448276,0.2586206896551724,True
CLV_BS46_06,0.5076923076923077,0.49230769230769234,True
CLV_BS46_07,0.5806451612903226,0.4193548387096774,True
CLV_BS46_08,0.5373134328358209,0.4626865671641791,True
CLV_BS46_09,0.6,0.4,True
CLV_BS46_10,0.7959183673469388,0.20408163265306123,True
CLV_BS47_01,0.4242424242424242,0.5757575757575758,True
CLV_BS47_02,0.6727272727272727,0.32727272727272727,True
CLV_BS47_03,0.5666666666666667,0.43333333333333335,True
CLV_BS47_04,0.64,0.36,True
CLV_BS47_05,0.8461538461538461,0.15384615384615385,True
CLV_BS47_06,0.56,0.43999999999999995,True
CLV_BS47_07,0.4528301886792453,0.5471698113207547,True
CLV_BS47_08,0.43103448275862066,0.5689655172413793,True
CLV_BS47_09,0.5737704918032787,0.42622950819672134,True
CLV_BS47_10,0.4576271186440678,0.5423728813559322,True
CLV_BS48_01,0.65,0.35,True
CLV_BS48_02,0.4897959183673469,0.5102040816326531,True
CLV_BS48_03,0.59375,0.40625,True
CLV_BS48_04,0.5873015873015873,0.4126984126984127,True
CLV_BS48_05,0.5172413793103449,0.48275862068965514,True
CLV_BS48_06,0.5151515151515151,0.48484848484848486,True
CLV_BS48_07,0.42424242424242425,0.5757575757575757,True
CLV_BS48_08,0.47058823529411764,0.5294117647058824,True
CLV_BS48_09,0.5344827586206896,0.4655172413793104,True
CLV_BS48_10,0.3939393939393939,0.6060606060606061,True
CLV_BS49_01,0.5,0.5,True
CLV_BS49_02,0.4915254237288136,0.5084745762711864,True
CLV_BS49_03,0.6551724137931034,0.3448275862068966,True
CLV_BS49_04,0.6730769230769231,0.32692307692307687,True
CLV_BS49_05,0.4166666666666667,0.5833333333333333,True
CLV_BS49_06,0.46774193548387094,0.532258064516129,True
CLV_BS49_07,0.5,0.5,True
CLV_BS49_08,0.5,0.5,True
CLV_BS49_09,0.6964285714285714,0.3035714285714286,True
CLV_BS49_10,0.515625,0.484375,True
CLV_BS50_01,0.6101694915254238,0.38983050847457623,True
CLV_BS50_02,0.4426229508196721,0.5573770491803278,True
CLV_BS50_03,0.65,0.35,True
CLV_BS50_04,0.45588235294117646,0.5441176470588236,True
CLV_BS50_05,0.5714285714285714,0.4285714285714286,True
CLV_BS50_06,0.3384615384615385,0.6615384615384615,True
CLV_BS50_07,0.5357142857142857,0.4642857142857143,True
CLV_BS50_08,0.5172413793103449,0.48275862068965514,True
CLV_BS50_09,0.8823529411764706,0.11764705882352944,True
CLV_BS50_10,0.7291666666666666,0.27083333333333337,True
CLV_BS51_01,0.4626865671641791,0.5373134328358209,True
CLV_BS51_02,0.3934426229508196,0.6065573770491803,True
CLV_BS51_03,0.6206896551724138,0.3793103448275862,True
CLV_BS51_04,0.46,0.54,True
CLV_BS51_05,0.6557377049180327,0.34426229508196726,True
CLV_BS51_06,0.6724137931034483,0.3275862068965517,True
CLV_BS51_07,0.4,0.6,True
CLV_BS51_08,0.4492753623188406,0.5507246376811594,True
CLV_BS51_09,0.34782608695652173,0.6521739130434783,True
CLV_BS51_10,0.5517241379310345,0.4482758620689655,True
POL_BS42_01,0.75,0.25,True
POL_BS42_02,0.4193548387096774,0.5806451612903226,True
POL_BS42_03,0.4915254237288136,0.5084745762711864,True
POL_BS42_04,0.6065573770491803,0.39344262295081966,True
POL_BS42_05,0.4411764705882353,0.5588235294117647,True
POL_BS42_06,0.3387096774193548,0.6612903225806452,True
POL_BS42_07,0.6923076923076923,0.3076923076923077,True
POL_BS42_08,0.5166666666666667,0.4833333333333333,True
POL_BS42_09,0.5254237288135594,0.47457627118644063,True
POL_BS42_10,0.559322033898305,0.44067796610169496,True
POL_BS43_01,0.492063492063492,0.507936507936508,True
POL_BS43_02,0.6415094339622641,0.3584905660377359,True
POL_BS43_03,0.4,0.6,True
POL_BS43_04,0.6779661016949152,0.3220338983050848,True
POL_BS43_05,0.47692307692307695,0.523076923076923,True
POL_BS43_06,0.559322033898305,0.44067796610169496,True
POL_BS43_07,0.5,0.5,True
POL_BS43_08,0.4897959183673469,0.5102040816326531,True
POL_BS43_09,0.47058823529411764,0.5294117647058824,True
POL_BS43_10,0.5416666666666666,0.45833333333333337,True
POL_BS44_01,0.5833333333333334,0.41666666666666663,True
POL_BS44_02,0.546875,0.453125,True
POL_BS44_03,0.559322033898305,0.44067796610169496,True
POL_BS44_04,0.5925925925925926,0.40740740740740744,True
POL_BS44_05,0.7843137254901961,0.21568627450980393,True
POL_BS44_06,0.6862745098039216,0.3137254901960784,True
POL_BS44_07,0.5652173913043478,0.4347826086956522,True
POL_BS44_08,0.3918918918918919,0.6081081081081081,True
POL_BS44_09,0.47692307692307695,0.523076923076923,True
POL_BS44_10,0.5384615384615384,0.46153846153846156,True
POL_BS45_01,0.4310344827586206,0.5689655172413794,True
POL_BS45_02,0.490566037735849,0.509433962264151,True
POL_BS45_03,0.5076923076923077,0.49230769230769234,True
POL_BS45_04,0.5166666666666667,0.4833333333333333,True
POL_BS45_05,0.4025974025974026,0.5974025974025974,True
POL_BS45_06,0.423728813559322,0.576271186440678,True
POL_BS45_07,0.5538461538461539,0.4461538461538461,True
POL_BS45_08,0.463768115942029,0.536231884057971,True
POL_BS45_09,0.5087719298245614,0.49122807017543857,True
POL_BS45_10,0.35714285714285715,0.6428571428571428,True
POL_BS46_01,0.5483870967741935,0.4516129032258065,True
POL_BS46_02,0.421875,0.578125,True
POL_BS46_03,0.6481481481481481,0.35185185185185186,True
POL_BS46_04,0.46296296296296297,0.537037037037037,True
POL_BS46_05,0.5384615384615384,0.46153846153846156,True
POL_BS46_06,0.6181818181818182,0.38181818181818183,True
POL_BS46_07,0.5245901639344263,0.47540983606557374,True
POL_BS46_08,0.5272727272727272,0.4727272727272728,True
POL_BS46_09,0.543859649122807,0.45614035087719296,True
POL_BS46_10,0.484375,0.515625,True
POL_BS47_01,0.5522388059701493,0.4477611940298507,True
POL_BS47_02,0.5142857142857142,0.48571428571428577,True
POL_BS47_03,0.4626865671641791,0.5373134328358209,True
POL_BS47_04,0.515625,0.484375,True
POL_BS47_05,0.6862745098039216,0.3137254901960784,True
POL_BS47_06,0.39655172413793105,0.603448275862069,True
POL_BS47_07,0.453125,0.546875,True
POL_BS47_08,0.5555555555555556,0.4444444444444444,True
POL_BS47_09,0.4307692307692308,0.5692307692307692,True
POL_BS47_10,0.5873015873015873,0.4126984126984127,True
POL_BS48_01,0.4915254237288136,0.5084745762711864,True
POL_BS48_02,0.5254237288135594,0.47457627118644063,True
POL_BS48_03,0.4754098360655737,0.5245901639344264,True
POL_BS48_04,0.39344262295081966,0.6065573770491803,True
POL_BS48_05,0.5517241379310345,0.4482758620689655,True
POL_BS48_06,0.6346153846153846,0.3653846153846154,True
POL_BS48_07,0.4714285714285714,0.5285714285714286,True
POL_BS48_08,0.4098360655737705,0.5901639344262295,True
POL_BS48_09,0.5737704918032787,0.42622950819672134,True
POL_BS48_10,0.4339622641509434,0.5660377358490566,True
POL_BS49_01,0.4333333333333333,0.5666666666666667,True
POL_BS49_02,0.4210526315789473,0.5789473684210527,True
POL_BS49_03,0.6862745098039216,0.3137254901960784,True
POL_BS49_04,0.55,0.44999999999999996,True
POL_BS49_05,0.48484848484848486,0.5151515151515151,True
POL_BS49_06,0.6491228070175439,0.3508771929824561,True
POL_BS49_07,0.6551724137931034,0.3448275862068966,True
POL_BS49_08,0.6,0.4,True
POL_BS49_09,0.53125,0.46875,True
POL_BS49_10,0.6181818181818182,0.38181818181818183,True
POL_BS50_01,0.6101694915254238,0.38983050847457623,True
POL_BS50_02,0.5660377358490566,0.4339622641509434,True
POL_BS50_03,0.4705882352941176,0.5294117647058825,True
POL_BS50_04,0.5538461538461539,0.4461538461538461,True
POL_BS50_05,0.4393939393939394,0.5606060606060606,True
POL_BS50_06,0.43283582089552236,0.5671641791044777,True
POL_BS50_07,0.5538461538461539,0.4461538461538461,True
POL_BS50_08,0.6730769230769231,0.32692307692307687,True
POL_BS50_09,0.4727272727272727,0.5272727272727273,True
POL_BS50_10,0.4032258064516129,0.5967741935483871,True
POL_BS51_01,0.6111111111111112,0.38888888888888884,True
POL_BS51_02,0.5,0.5,True
POL_BS51_03,0.5094339622641509,0.49056603773584906,True
POL_BS51_04,0.4528301886792453,0.5471698113207547,True
POL_BS51_05,0.46551724137931033,0.5344827586206897,True
POL_BS51_06,0.5223880597014925,0.4776119402985075,True
POL_BS51_07,0.515625,0.484375,True
POL_BS51_08,0.7755102040816326,0.22448979591836737,True
POL_BS51_09,0.5517241379310345,0.4482758620689655,True
POL_BS51_10,0.7636363636363637,0.23636363636363633,True
RNV_BS42_01,0.3770491803278688,0.6229508196721312,True
RNV_BS42_02,0.5576923076923077,0.4423076923076923,True
RNV_BS42_03,0.5094339622641509,0.49056603773584906,True
RNV_BS42_04,0.6779661016949152,0.3220338983050848,True
RNV_BS42_05,0.7192982456140351,0.2807017543859649,True
RNV_BS42_06,0.6,0.4,True
RNV_BS42_07,0.5094339622641509,0.49056603773584906,True
RNV_BS42_08,0.6037735849056604,0.39622641509433965,True
RNV_BS42_09,0.5344827586206896,0.4655172413793104,True
RNV_BS42_10,0.43478260869565216,0.5652173913043479,True
RNV_BS43_01,0.4181818181818181,0.5818181818181819,True
RNV_BS43_02,0.490566037735849,0.509433962264151,True
RNV_BS43_03,0.52,0.48,True
RNV_BS43_04,0.52,0.48,True
RNV_BS43_05,0.5416666666666666,0.45833333333333337,True
RNV_BS43_06,0.5833333333333334,0.41666666666666663,True
RNV_BS43_07,0.5098039215686274,0.4901960784313726,True
RNV_BS43_08,0.8,0.19999999999999996,True
RNV_BS43_09,0.43636363636363634,0.5636363636363637,True
RNV_BS43_10,0.45,0.55,True
RNV_BS44_01,0.7291666666666666,0.27083333333333337,True
RNV_BS44_02,0.4716981132075472,0.5283018867924528,True
RNV_BS44_03,0.546875,0.453125,True
RNV_BS44_04,0.6851851851851852,0.31481481481481477,True
RNV_BS44_05,0.417910447761194,0.582089552238806,True
RNV_BS44_06,0.43283582089552236,0.5671641791044777,True
RNV_BS44_07,0.5,0.5,True
RNV_BS44_08,0.6037735849056604,0.39622641509433965,True
RNV_BS44_09,0.6153846153846154,0.3846153846153846,True
RNV_BS44_10,0.5,0.5,True
RNV_BS45_01,0.5454545454545454,0.4545454545454546,True
RNV_BS45_02,0.6875,0.3125,True
RNV_BS45_03,0.4193548387096774,0.5806451612903226,True
RNV_BS45_04,0.38596491228070173,0.6140350877192983,True
RNV_BS45_05,0.46551724137931033,0.5344827586206897,True
RNV_BS45_06,0.45161290322580644,0.5483870967741935,True
RNV_BS45_07,0.4626865671641791,0.5373134328358209,True
RNV_BS45_08,0.5818181818181818,0.4181818181818182,True
RNV_BS45_09,0.3448275862068966,0.6551724137931034,True
RNV_BS45_10,0.4807692307692308,0.5192307692307692,True
RNV_BS46_01,0.3333333333333333,0.6666666666666667,True
RNV_BS46_02,0.4603174603174603,0.5396825396825398,True
RNV_BS46_03,0.4262295081967213,0.5737704918032787,True
RNV_BS46_04,0.4032258064516129,0.5967741935483871,True
RNV_BS46_05,0.38571428571428573,0.6142857142857143,True
RNV_BS46_06,0.54,0.45999999999999996,True
RNV_BS46_07,0.43859649122807015,0.5614035087719298,True
RNV_BS46_08,0.5,0.5,True
RNV_BS46_09,0.3333333333333333,0.6666666666666667,True
RNV_BS46_10,0.3584905660377358,0.6415094339622642,True
RNV_BS47_01,0.6491228070175439,0.3508771929824561,True
RNV_BS47_02,0.4406779661016949,0.5593220338983051,True
RNV_BS47_03,0.509090909090909,0.49090909090909096,True
RNV_BS47_04,0.72,0.28,True
RNV_BS47_05,0.4827586206896552,0.5172413793103448,True
RNV_BS47_06,0.4603174603174603,0.5396825396825398,True
RNV_BS47_07,0.509090909090909,0.49090909090909096,True
RNV_BS47_08,0.5283018867924528,0.4716981132075472,True
RNV_BS47_09,0.5862068965517241,0.4137931034482759,True
RNV_BS47_10,0.5689655172413793,0.43103448275862066,True
RNV_BS48_01,0.4181818181818181,0.5818181818181819,True
RNV_BS48_02,0.3548387096774194,0.6451612903225806,True
RNV_BS48_03,0.6304347826086957,0.3695652173913043,True
RNV_BS48_04,0.4745762711864407,0.5254237288135593,True
RNV_BS48_05,0.5581395348837209,0.4418604651162791,True
RNV_BS48_06,0.4,0.6,True
RNV_BS48_07,0.5576923076923077,0.4423076923076923,True
RNV_BS48_08,0.43859649122807015,0.5614035087719298,True
RNV_BS48_09,0.4782608695652174,0.5217391304347826,True
RNV_BS48_10,0.41509433962264153,0.5849056603773585,True
RNV_BS49_01,0.4153846153846154,0.5846153846153845,True
RNV_BS49_02,0.4411764705882353,0.5588235294117647,True
RNV_BS49_03,0.5555555555555556,0.4444444444444444,True
RNV_BS49_04,0.5151515151515151,0.48484848484848486,True
RNV_BS49_05,0.4375,0.5625,True
RNV_BS49_06,0.40384615384615385,0.5961538461538461,True
RNV_BS49_07,0.3230769230769231,0.676923076923077,True
RNV_BS49_08,0.5737704918032787,0.42622950819672134,True
RNV_BS49_09,0.4897959183673469,0.5102040816326531,True
RNV_BS49_10,0.6271186440677966,0.3728813559322034,True
RNV_BS50_01,0.4776119402985074,0.5223880597014926,True
RNV_BS50_02,0.3623188405797101,0.6376811594202899,True
RNV_BS50_03,0.5087719298245614,0.49122807017543857,True
RNV_BS50_04,0.39344262295081966,0.6065573770491803,True
RNV_BS50_05,0.4444444444444444,0.5555555555555556,True
RNV_BS50_06,0.48148148148148145,0.5185185185185186,True
RNV_BS50_07,0.4423076923076923,0.5576923076923077,True
RNV_BS50_08,0.49122807017543857,0.5087719298245614,True
RNV_BS50_09,0.375,0.625,True
RNV_BS50_10,0.5294117647058824,0.47058823529411764,True
RNV_BS51_01,0.3870967741935484,0.6129032258064516,True
RNV_BS51_02,0.4285714285714285,0.5714285714285715,True
RNV_BS51_03,0.5689655172413793,0.43103448275862066,True
RNV_BS51_04,0.6122448979591837,0.3877551020408163,True
RNV_BS51_05,0.4406779661016949,0.5593220338983051,True
RNV_BS51_06,0.47540983606557374,0.5245901639344263,True
RNV_BS51_07,0.46551724137931033,0.5344827586206897,True
RNV_BS51_08,0.44642857142857145,0.5535714285714286,True
RNV_BS51_09,0.6792452830188679,0.3207547169811321,True
RNV_BS51_10,0.5490196078431373,0.4509803921568627,True
DRX_BS42_01,0.4590163934426229,0.5409836065573771,True
DRX_BS42_02,0.6415094339622641,0.3584905660377359,True
DRX_BS42_03,0.5625,0.4375,True
DRX_BS42_04,0.5576923076923077,0.4423076923076923,True
DRX_BS42_05,0.574468085106383,0.42553191489361697,True
DRX_BS42_06,0.6071428571428571,0.3928571428571429,True
DRX_BS42_07,0.6363636363636364,0.36363636363636365,True
DRX_BS42_08,0.75,0.25,True
DRX_BS42_09,0.5789473684210527,0.42105263157894735,True
DRX_BS42_10,0.5,0.5,True
DRX_BS43_01,0.6923076923076923,0.3076923076923077,True
DRX_BS43_02,0.4615384615384615,0.5384615384615385,True
DRX_BS43_03,0.7291666666666666,0.27083333333333337,True
DRX_BS43_04,0.7017543859649122,0.29824561403508776,True
DRX_BS43_05,0.6333333333333333,0.3666666666666667,True
DRX_BS43_06,0.7777777777777778,0.2222222222222222,True
DRX_BS43_07,0.7169811320754716,0.28301886792452835,True
DRX_BS43_08,0.7948717948717948,0.20512820512820518,True
DRX_BS43_09,0.603448275862069,0.39655172413793105,True
DRX_BS43_10,0.7037037037037037,0.2962962962962963,True
DRX_BS44_01,0.4925373134328358,0.5074626865671642,True
DRX_BS44_02,0.6428571428571429,0.3571428571428571,True
DRX_BS44_03,0.7619047619047619,0.23809523809523814,True
DRX_BS44_04,0.7931034482758621,0.2068965517241379,True
DRX_BS44_05,0.6538461538461539,0.34615384615384615,True
DRX_BS44_06,1.0,0.0,False
DRX_BS44_07,0.7058823529411765,0.2941176470588235,True
DRX_BS44_08,0.6666666666666666,0.33333333333333337,True
DRX_BS44_09,0.6923076923076923,0.3076923076923077,True
DRX_BS44_10,0.6666666666666666,0.33333333333333337,True
DRX_BS45_01,0.5344827586206896,0.4655172413793104,True
DRX_BS45_02,0.6122448979591837,0.3877551020408163,True
DRX_BS45_03,1.0,0.0,False
DRX_BS45_04,0.6530612244897959,0.34693877551020413,True
DRX_BS45_05,1.0,0.0,False
DRX_BS45_06,0.6153846153846154,0.3846153846153846,True
DRX_BS45_07,0.6153846153846154,0.3846153846153846,True
DRX_BS45_08,0.5,0.5,True
DRX_BS45_09,0.660377358490566,0.339622641509434,True
DRX_BS45_10,0.7068965517241379,0.2931034482758621,True
DRX_BS46_01,1.0,0.0,False
DRX_BS46_02,0.5849056603773585,0.41509433962264153,True
DRX_BS46_03,0.7758620689655172,0.22413793103448276,True
DRX_BS46_04,0.6428571428571429,0.3571428571428571,True
DRX_BS46_05,0.639344262295082,0.360655737704918,True
DRX_BS46_06,0.8148148148148148,0.18518518518518523,True
DRX_BS46_07,1.0,0.0,False
DRX_BS46_08,0.5932203389830508,0.4067796610169492,True
DRX_BS46_09,0.7222222222222222,0.2777777777777778,True
DRX_BS46_10,0.68,0.31999999999999995,True
DRX_BS47_01,0.7543859649122807,0.24561403508771928,True
DRX_BS47_02,0.7058823529411765,0.2941176470588235,True
DRX_BS47_03,0.7391304347826086,0.26086956521739135,True
DRX_BS47_04,0.6326530612244898,0.36734693877551017,True
DRX_BS47_05,0.7916666666666666,0.20833333333333337,True
DRX_BS47_06,0.7169811320754716,0.28301886792452835,True
DRX_BS47_07,0.625,0.375,True
DRX_BS47_08,0.6226415094339622,0.37735849056603776,True
DRX_BS47_09,0.7608695652173914,0.23913043478260865,True
DRX_BS47_10,0.5294117647058824,0.47058823529411764,True
DRX_BS48_01,0.6041666666666666,0.39583333333333337,True
DRX_BS48_02,0.7321428571428571,0.2678571428571429,True
DRX_BS48_03,0.7454545454545455,0.2545454545454545,True
DRX_BS48_04,0.6415094339622641,0.3584905660377359,True
DRX_BS48_05,0.7608695652173914,0.23913043478260865,True
DRX_BS48_06,0.5263157894736842,0.4736842105263158,True
DRX_BS48_07,0.7894736842105263,0.21052631578947367,True
DRX_BS48_08,0.5964912280701754,0.4035087719298246,True
DRX_BS48_09,0.4262295081967213,0.5737704918032787,True
DRX_BS48_10,0.717391304347826,0.28260869565217395,True
DRX_BS49_01,0.6122448979591837,0.3877551020408163,True
DRX_BS49_02,0.8461538461538461,0.15384615384615385,True
DRX_BS49_03,0.5161290322580645,0.4838709677419355,True
DRX_BS49_04,0.711864406779661,0.288135593220339,True
DRX_BS49_05,0.45901639344262296,0.540983606557377,True
DRX_BS49_06,0.6382978723404256,0.36170212765957444,True
DRX_BS49_07,0.7692307692307693,0.23076923076923073,True
DRX_BS49_08,0.5614035087719298,0.4385964912280702,True
DRX_BS49_09,0.6206896551724138,0.3793103448275862,True
DRX_BS49_10,0.639344262295082,0.360655737704918,True
DRX_BS50_01,0.7307692307692307,0.2692307692307693,True
DRX_BS50_02,0.7916666666666666,0.20833333333333337,True
DRX_BS50_03,0.7254901960784313,0.27450980392156865,True
